Website,Timestamp,Archived URL
cnn,20180402002511,https://web.archive.org/web/20180402002511/https://cnn.com
cnn,20180418013202,https://web.archive.org/web/20180418013202/https://cnn.com
cnn,20180501081342,https://web.archive.org/web/20180501081342/https://cnn.com
cnn,20180514142908,https://web.archive.org/web/20180514142908/https://cnn.com
cnn,20180530013452,https://web.archive.org/web/20180530013452/https://cnn.com
cnn,20180612200026,https://web.archive.org/web/20180612200026/https://cnn.com
cnn,20180629123524,https://web.archive.org/web/20180629123524/https://cnn.com
cnn,20180719211327,https://web.archive.org/web/20180719211327/https://cnn.com
cnn,20180804070118,https://web.archive.org/web/20180804070118/https://cnn.com
cnn,20180816140647,https://web.archive.org/web/20180816140647/https://cnn.com
cnn,20180830041726,https://web.archive.org/web/20180830041726/https://cnn.com
cnn,20180913233503,https://web.archive.org/web/20180913233503/https://cnn.com
cnn,20180926210201,https://web.archive.org/web/20180926210201/https://cnn.com
cnn,20181008193945,https://web.archive.org/web/20181008193945/https://cnn.com
cnn,20181023022239,https://web.archive.org/web/20181023022239/https://cnn.com
cnn,20181104214328,https://web.archive.org/web/20181104214328/https://cnn.com
cnn,20181116231058,https://web.archive.org/web/20181116231058/https://cnn.com
cnn,20181127072621,https://web.archive.org/web/20181127072621/https://cnn.com
cnn,20181208044739,https://web.archive.org/web/20181208044739/https://cnn.com
cnn,20181222154133,https://web.archive.org/web/20181222154133/https://cnn.com
cnn,20190104215322,https://web.archive.org/web/20190104215322/https://cnn.com
cnn,20190116075705,https://web.archive.org/web/20190116075705/https://cnn.com
cnn,20190127115138,https://web.archive.org/web/20190127115138/https://cnn.com
cnn,20190206072723,https://web.archive.org/web/20190206072723/https://cnn.com
cnn,20190216203118,https://web.archive.org/web/20190216203118/https://cnn.com
cnn,20190227025720,https://web.archive.org/web/20190227025720/https://cnn.com
cnn,20190309045019,https://web.archive.org/web/20190309045019/https://cnn.com
cnn,20190319202714,https://web.archive.org/web/20190319202714/https://cnn.com
cnn,20190329125536,https://web.archive.org/web/20190329125536/https://cnn.com
cnn,20190409001256,https://web.archive.org/web/20190409001256/https://cnn.com
cnn,20190419214222,https://web.archive.org/web/20190419214222/https://cnn.com
cnn,20190502225043,https://web.archive.org/web/20190502225043/https://cnn.com
cnn,20190512062212,https://web.archive.org/web/20190512062212/https://cnn.com
cnn,20190520073830,https://web.archive.org/web/20190520073830/https://cnn.com
cnn,20190528210344,https://web.archive.org/web/20190528210344/https://cnn.com
cnn,20190606150520,https://web.archive.org/web/20190606150520/https://cnn.com
cnn,20190615033217,https://web.archive.org/web/20190615033217/https://cnn.com
cnn,20190623112749,https://web.archive.org/web/20190623112749/https://cnn.com
